cluster_id	cluster_size	n_genes	n_protein_coding	n_pseudogene	n_other	mixed_pc_pseudo	gene_names	window_bp
C11127_ffe6af3ba0	5	1	5	0	0	0	POLRMT	250
C11128_b5b39362de	5	1	4	0	1	0	PALM	250
C11129_9e51cbca08	5	1	5	0	0	0	MISP	250
C11130_19f08a96ea	5	1	4	0	1	0	R3HDM4	250
C11131_08589a4c1b	5	1	4	0	1	0	TMEM259	250
C11132_f0b21e40e5	5	1	5	0	0	0	TMEM259	250
C11133_5b4b5f974c	5	1	0	0	5	0	CIRBP	250
C11134_9e970077ef	5	1	5	0	0	0	GAMT	250
C11135_bf9dd851c3	5	1	5	0	0	0	C19orf25	250
C11136_94fc9f37d6	5	1	2	0	3	0	PCSK4	250
C11137_e9d43d3729	5	1	5	0	0	0	TCF3	250
C11138_6921a09814	5	1	5	0	0	0	ABHD17A	250
C11139_74c6c930da	5	1	5	0	0	0	PLEKHJ1	250
C11140_b5c4e47da5	5	1	2	0	3	0	OAZ1	250
C11141_a91d8d49fd	5	1	5	0	0	0	DIRAS1	250
C11142_afb513e883	5	1	5	0	0	0	SLC39A3	250
C11143_62c5e3b5ca	5	1	2	0	3	0	SGTA	250
C11144_ce56bebc24	5	1	4	0	1	0	TLE5	250
C11145_972e642ef4	5	1	5	0	0	0	HMG20B	250
C11146_60540cb019	5	1	5	0	0	0	PIP5K1C	250
C11147_ac916632b7	5	1	5	0	0	0	APBA3	250
C11148_7f6ce6c23b	5	1	4	0	1	0	SIRT6	250
C11149_370230c23e	5	1	5	0	0	0	ANKRD24	250
C11150_567fe94450	5	1	5	0	0	0	ANKRD24	250
C11151_a7a25421c5	5	1	5	0	0	0	FSD1	250
C11152_ce45e435c8	5	1	4	0	1	0	STAP2	250
C11153_1bb086cfad	5	1	5	0	0	0	PLIN5	250
C11154_2ef11db339	5	1	0	0	5	0	MIR7-3HG	250
C11155_1277e6ecfd	5	1	5	0	0	0	PLIN3	250
C11156_60fd13b5e9	5	1	5	0	0	0	SAFB	250
C11157_72550320df	5	1	5	0	0	0	RPL36	250
C11158_4e1f57fe99	5	1	4	0	1	0	DUS3L	250
C11159_aad55ea784	5	1	4	0	1	0	RANBP3	250
C11160_d34bc4142c	5	1	5	0	0	0	TUBB4A	250
C11161_9b2c287240	5	1	5	0	0	0	PEX11G	250
C11162_e095050fd1	5	1	4	0	1	0	PNPLA6	250
C11163_2f20e58a66	5	1	5	0	0	0	CAMSAP3	250
C11164_15a0d8f2e7	5	2	2	0	3	0	CLEC4G;ENSG00000288669	250
C11165_71e308c6a0	5	1	4	0	1	0	CCL25	250
C11166_038991b4e5	5	1	5	0	0	0	MARCHF2	250
C11167_8b31bc8b9a	5	2	5	0	0	0	ZNF558	250
C11168_4e5e1300ad	5	2	5	0	0	0	MUC16	250
C11169_b6b80f9f66	5	1	5	0	0	0	ZNF559	250
C11170_5edbd8be6d	5	1	5	0	0	0	ZNF426	250
C11171_4c351114b7	5	1	0	0	5	0	ENSG00000295613	250
C11172_7ca1f7b3b9	5	1	5	0	0	0	ANGPTL6	250
C11173_9e702b4150	5	1	5	0	0	0	PPAN	250
C11174_0704a12fe1	5	1	3	0	2	0	ICAM3	250
C11175_df20710801	5	1	5	0	0	0	TYK2	250
C11176_f0f64c7e00	5	1	4	0	1	0	TYK2	250
C11177_dab6d2b52b	5	1	5	0	0	0	CDC37	250
C11178_171ed9ceb2	5	1	5	0	0	0	SLC44A2	250
C11179_c0640228c2	5	1	5	0	0	0	QTRT1	250
C11180_7f955177dd	5	1	5	0	0	0	YIPF2	250
C11181_61aa811c8a	5	1	5	0	0	0	SMARCA4	250
C11182_79215f6c23	5	1	5	0	0	0	SMARCA4	250
C11183_81f3126b42	5	1	4	0	1	0	TMEM205	250
C11184_2fb103f646	5	1	4	0	1	0	ECSIT	250
C11185_7d3d82d158	5	1	5	0	0	0	ELOF1	250
C11186_6194cfd431	5	1	5	0	0	0	RTBDN	250
C11187_8127262e6f	5	1	5	0	0	0	RTBDN	250
C11188_2981296642	5	1	4	0	1	0	GCDH	250
C11189_571d8db816	5	1	5	0	0	0	GCDH	250
C11190_e8a0683044	5	1	5	0	0	0	STX10	250
C11191_960d5bd675	5	2	5	0	0	0	BRME1	250
C11192_9ba2a064e2	5	1	5	0	0	0	CC2D1A	250
C11193_9da1baa02e	5	2	5	0	0	0	PALM3	250
C11194_4d982cf63e	5	2	4	0	1	0	PRKACA	250
C11195_a927450ebe	5	1	5	0	0	0	ILVBL	250
C11196_35c30a6711	5	1	0	0	5	0	UCA1	250
C11197_0906030d85	5	1	5	0	0	0	CYP4F2	250
C11198_275a6711c7	5	1	5	0	0	0	CYP4F11	250
C11199_243b05e8f5	5	1	2	0	3	0	TPM4	250
C11200_c6ac446508	5	1	5	0	0	0	CHERP	250
C11201_5ca570145c	5	1	5	0	0	0	BABAM1	250
C11202_80f0776713	5	1	4	0	1	0	MAP1S	250
C11203_b5e4f7ef18	5	1	5	0	0	0	SSBP4	250
C11204_e5fbe1d469	5	1	5	0	0	0	FKBP8	250
C11205_5639227eb6	5	1	5	0	0	0	KXD1	250
C11206_8323a7dd2b	5	1	4	0	1	0	REX1BD	250
C11207_27e7a5bdd5	5	1	5	0	0	0	TMEM59L	250
C11208_17ed013138	5	1	5	0	0	0	TMEM161A	250
C11209_2b23a25ff2	5	1	4	0	1	0	GATAD2A	250
C11210_307f775cad	5	1	5	0	0	0	GATAD2A	250
C11211_4fd7e727b9	5	1	5	0	0	0	GATAD2A	250
C11212_747de3910e	5	1	2	0	3	0	ATP13A1	250
C11213_47b39e8130	5	1	0	0	5	0	LINC01233	250
C11214_2c39f328ca	5	1	0	0	5	0	LINC01859	250
C11215_7c4005c04e	5	1	0	0	5	0	LINC02987	250
C11216_5b0f46db37	5	1	0	0	5	0	LINC02987	250
C11217_2ca0bee577	5	1	5	0	0	0	PLEKHF1	250
C11218_499b272a1b	5	1	5	0	0	0	C19orf12	250
C11219_de11c43b51	5	1	0	0	5	0	LINC03103	250
C11220_8cd40bf551	5	1	0	0	5	0	ENSG00000267567	250
C11221_603316e7b4	5	1	4	0	1	0	SLC7A9	250
C11222_67c9f87687	5	1	4	0	1	0	PEPD	250
C11223_0b0255af3f	5	1	5	0	0	0	CHST8	250
C11224_b8eed7fe83	5	1	5	0	0	0	KCTD15	250
C11225_bd47c34634	5	2	3	0	2	0	LSM14A	250
C11226_d179f55684	5	1	5	0	0	0	LSM14A	250
C11227_cdf24dbdd8	5	1	5	0	0	0	GRAMD1A	250
C11228_9c1ba0978a	5	1	0	0	5	0	HPN-AS1	250
C11229_f222ead110	5	1	3	0	2	0	SCN1B	250
C11230_be0e32b5d7	5	1	5	0	0	0	HPN	250
C11231_7a209b4685	5	1	5	0	0	0	FXYD3	250
C11232_ac1d48b85a	5	1	5	0	0	0	MAG	250
C11233_9ad59953a4	5	1	0	0	5	0	TEX14BP	250
C11234_47ccf7f718	5	1	5	0	0	0	SYNE4	250
C11235_afd1b3556f	5	1	4	0	1	0	SYNE4	250
C11236_8211a3d2bf	5	1	4	0	1	0	TBCB	250
C11237_e893b346a0	5	1	5	0	0	0	ZNF567	250
C11238_c3beac7661	5	1	5	0	0	0	ZNF567	250
C11239_bc12852874	5	1	0	0	5	0	ENSG00000300522	250
C11240_53f95dd4fa	5	1	5	0	0	0	ZNF875	250
C11241_df6e7341ce	5	1	5	0	0	0	SIPA1L3	250
C11242_7c45fc38ea	5	2	3	0	2	0	ECH1	250
C11243_ee9aa79d03	5	1	0	0	5	0	ENSG00000290598	250
C11244_61eb4b9d5f	5	2	3	0	2	0	PSMC4	250
C11245_8a6cd3fcd2	5	1	5	0	0	0	SERTAD3	250
C11246_c8ea77bbda	5	1	3	0	2	0	SHKBP1	250
C11247_e7727eb8d6	5	1	5	0	0	0	CYP2A6	250
C11248_28a38b6e34	5	1	5	0	0	0	AXL	250
C11249_d1f934a33f	5	1	5	0	0	0	TMEM91	250
C11250_e4d57337a4	5	1	5	0	0	0	TMEM91	250
C11251_88b94d8a9b	5	2	5	0	0	0	CEACAM21	250
C11252_a008715621	5	1	5	0	0	0	CEACAM7	250
C11253_ae5b81956f	5	1	5	0	0	0	CEACAM5	250
C11254_da9f5e235b	5	1	5	0	0	0	ARHGEF1	250
C11255_c16846c8bc	5	1	0	0	5	0	LIPE-AS1	250
C11256_11cd4e3e3b	5	1	0	0	5	0	ENSG00000291235	250
C11257_6567a17902	5	1	4	0	1	0	TEX101	250
C11258_a2932acbe2	5	1	5	0	0	0	ZNF575	250
C11259_1969c62bd4	5	1	5	0	0	0	CADM4	250
C11260_8f5e7d4125	5	1	5	0	0	0	ZNF234	250
C11261_5eae5dd3e2	5	1	3	0	2	0	ZNF180	250
C11262_9ecec12ffa	5	1	5	0	0	0	CBLC	250
C11263_62ab0de7c9	5	1	3	0	2	0	EML2	250
C11264_9750761569	5	1	5	0	0	0	GNG8	250
C11265_07c7fdfc77	5	1	5	0	0	0	AP2S1	250
C11266_e783626cf0	5	1	5	0	0	0	CCDC9	250
C11267_1e351c9005	5	1	5	0	0	0	NOP53	250
C11268_92d259d7da	5	1	5	0	0	0	LIG1	250
C11269_adee942770	5	1	4	0	1	0	CARD8	250
C11270_e5b18f8ff3	5	1	0	0	5	0	ZNF114-AS1	250
C11271_ab225bad62	5	1	5	0	0	0	HSD17B14	250
C11272_c1f63ba186	5	1	5	0	0	0	FTL	250
C11273_38e31d7daa	5	1	3	0	2	0	TRPM4	250
C11274_17f319b9b6	5	1	4	0	1	0	CD37	250
C11275_4da83f111e	5	1	5	0	0	0	TEAD2	250
C11276_f3c034a87d	5	1	2	0	3	0	RPS11	250
C11277_394d406ace	5	1	5	0	0	0	NOSIP	250
C11278_a66bdb75af	5	1	5	0	0	0	IRF3	250
C11279_2494f573ac	5	1	3	0	2	0	FUZ	250
C11280_8414dd5351	5	1	5	0	0	0	MED25	250
C11281_b3c3d8f757	5	1	4	0	1	0	NAPSA	250
C11282_840c71784c	5	1	4	0	1	0	POLD1	250
C11283_bc6fdce71d	5	1	0	0	5	0	C19orf48P	250
C11284_d1217d876e	5	1	2	0	3	0	KLK15	250
C11285_ace09e3abf	5	1	5	0	0	0	KLK5	250
C11286_a768412883	5	1	0	0	5	0	KLK13	250
C11287_b286be63ca	5	1	0	0	5	0	ENSG00000306607	250
C11288_74042c0e68	5	1	0	0	5	0	ENSG00000297250	250
C11289_70134f875e	5	1	5	0	0	0	ZNF841	250
C11290_e33b881986	5	1	4	0	1	0	ZNF611	250
C11291_8d53093e30	5	1	0	0	5	0	ZNF702P	250
C11292_3349241d5e	5	1	0	0	5	0	ENSG00000293186	250
C11293_e698d8f0cf	5	1	0	0	5	0	ENSG00000269842	250
C11294_3c8e617bc8	5	1	4	0	1	0	NLRP12	250
C11295_95fcb0e06f	5	2	3	0	2	0	PRPF31	250
C11296_451bfdf1c0	5	1	5	0	0	0	TSEN34	250
C11297_5bd200e93c	5	5	5	0	0	0	LILRB5	250
C11298_147db88070	5	5	0	0	5	0	LILRB5	250
C11299_14403b9e6d	5	2	5	0	0	0	LILRB2	250
C11300_8d9fc940e1	5	5	3	0	2	0	LILRA5	250
C11301_ef17a90af1	5	5	3	0	2	0	LILRA5	250
C11302_68a7bfdc73	5	5	0	0	5	0	ENSG00000275210;ENSG00000275893;LILRA4;LILRA5	250
C11303_6e7a23f281	5	5	0	0	5	0	LAIR1	250
C11304_1ba8fc60a3	5	5	0	0	5	0	LAIR1	250
C11305_b83e0f319f	5	4	5	0	0	0	TTYH1	250
C11306_a0138742cc	5	4	5	0	0	0	LENG8	250
C11307_9b78d27136	5	4	5	0	0	0	CDC42EP5	250
C11308_8ef97e7ca3	5	4	5	0	0	0	LILRA2	250
C11309_fa29613990	5	4	5	0	0	0	LILRB4	250
C11310_ac3a498691	5	5	0	0	5	0	NCR1	250
C11311_f393eae5e6	5	5	0	0	5	0	NCR1	250
C11312_aa61239103	5	2	5	0	0	0	NLRP2	250
C11313_ac81dd4d2d	5	2	3	0	2	0	RDH13	250
C11314_c98d7cac51	5	1	4	0	1	0	EPS8L1	250
C11315_db0e27c091	5	1	5	0	0	0	PTPRH	250
C11316_f6d9f0798c	5	1	4	0	1	0	PPP6R1	250
C11317_60f40dc32d	5	1	4	0	1	0	KMT5C	250
C11318_2bc803c88e	5	1	4	0	1	0	ISOC2	250
C11319_895df8fdeb	5	1	5	0	0	0	FIZ1	250
C11320_6a6b2ab3fe	5	1	5	0	0	0	EPN1	250
C11321_f1f58fa491	5	1	3	0	2	0	ZIM2	250
C11322_48eeabbb9a	5	1	0	0	5	0	ZNF460-AS1	250
C11323_3f46266db1	5	1	0	0	5	0	ENSG00000283103	250
C11324_aac7381225	5	1	5	0	0	0	RPS5	250
C11325_ba6a77753e	5	1	5	0	0	0	ZBTB45	250
C11326_caea9a7ce8	5	1	5	0	0	0	MZF1	250
C11327_35a5dbb6cf	5	1	5	0	0	0	NRSN2	250
C11328_058459c0fc	5	1	5	0	0	0	RSPO4	250
C11329_1498d9f3ab	5	1	5	0	0	0	TMEM74B	250
C11330_83a713c030	5	1	0	0	5	0	ENSG00000286288	250
C11331_cba65dcbd4	5	1	5	0	0	0	SIRPA	250
C11332_cdc3800b6d	5	1	4	0	1	0	IDH3B	250
C11333_b798c8aa63	5	1	4	0	1	0	PCED1A	250
C11334_40e8ee534c	5	1	5	0	0	0	PTPRA	250
C11335_636028a5c8	5	1	5	0	0	0	LZTS3	250
C11336_11d69c82e2	5	1	5	0	0	0	DNAAF9	250
C11337_592787109f	5	1	5	0	0	0	HSPA12B	250
C11338_6e00ea6aea	5	1	5	0	0	0	RASSF2	250
C11339_f16cfacc19	5	1	5	0	0	0	TMEM230	250
C11340_3748baa61c	5	1	5	0	0	0	PCNA	250
C11341_f8ef2e775a	5	1	0	0	5	0	SNAP25-AS1	250
C11342_37e767b6e5	5	1	0	0	5	0	ENSG00000232900	250
C11343_c5ad3e810f	5	1	0	0	5	0	ENSG00000232900	250
C11344_8a8fc2694e	5	1	5	0	0	0	TASP1	250
C11345_d6d7a4f285	5	1	1	0	4	0	NDUFAF5	250
C11346_a81696aeca	5	1	5	0	0	0	KAT14	250
C11347_29249c8f33	5	1	2	0	3	0	NAA20	250
C11348_cd7ffc6bb8	5	1	3	0	2	0	CRNKL1	250
C11349_9ec3beab15	5	1	0	0	5	0	LINC03125	250
C11350_a1661f5bd5	5	1	0	0	5	0	ENSG00000294218	250
C11351_27746e89a9	5	1	0	0	5	0	CST13P	250
C11352_ddb491254b	5	1	0	0	5	0	ENSG00000230725	250
C11353_f636a9b011	5	1	5	0	0	0	NINL	250
C11354_032a00c691	5	1	0	0	5	0	FAM182B	250
C11355_9f47a17ecf	5	2	0	0	5	0	FAM182A;FAM182B	250
C11356_89db6f2ee9	5	2	0	0	5	0	FAM182A;FAM182B	250
C11357_dda5ec6151	5	1	0	0	5	0	FAM182A	250
C11358_909e490a58	5	1	0	0	5	0	MIR663AHG	250
C11359_926c2d396f	5	1	0	0	5	0	FRG1BP	250
C11360_29df20ce8b	5	1	1	0	4	0	HM13	250
C11361_c23f3d1051	5	1	5	0	0	0	HM13	250
C11362_a02de80d6b	5	1	5	0	0	0	TM9SF4	250
C11363_a7d567bbb3	5	1	5	0	0	0	TM9SF4	250
C11364_bf7d68ab22	5	1	5	0	0	0	TM9SF4	250
C11365_513cdd4ac5	5	1	5	0	0	0	COMMD7	250
C11366_7dc5877c33	5	1	5	0	0	0	SNTA1	250
C11367_5a1dbb3e13	5	1	5	0	0	0	NECAB3	250
C11368_d0dfd2cee6	5	1	4	0	1	0	DYNLRB1	250
C11369_5ec5e207a9	5	1	5	0	0	0	PIGU	250
C11370_3641dc49f6	5	1	5	0	0	0	ACSS2	250
C11371_061076218e	5	1	5	0	0	0	EDEM2	250
C11372_c876cba233	5	1	5	0	0	0	UQCC1	250
C11373_0bd514e6a9	5	1	5	0	0	0	UQCC1	250
C11374_50c9eb525c	5	1	3	0	2	0	NFS1	250
C11375_aea19302fe	5	1	5	0	0	0	ROMO1	250
C11376_56176b6a82	5	1	4	0	1	0	RBM39	250
C11377_a2db412177	5	1	5	0	0	0	PHF20	250
C11378_f6cfc6c581	5	1	5	0	0	0	EPB41L1	250
C11379_a4bc0d9e37	5	1	5	0	0	0	MANBAL	250
C11380_108f0f87d3	5	1	5	0	0	0	SRC	250
C11381_a51c18d0d5	5	1	2	0	3	0	CTNNBL1	250
C11382_7a6bfad3e7	5	1	3	0	2	0	KIAA1755	250
C11383_0af0fb1031	5	1	0	0	5	0	ENSG00000300599	250
C11384_00429129ca	5	1	5	0	0	0	PTPRT	250
C11385_c8a1ffe4ea	5	1	5	0	0	0	MYBL2	250
C11386_d4e872ff3b	5	1	5	0	0	0	TOX2	250
C11387_d26010cb9f	5	1	5	0	0	0	OSER1	250
C11388_75730ab403	5	1	5	0	0	0	TTPAL	250
C11389_02a1f25c5b	5	1	5	0	0	0	PKIG	250
C11390_27d7592daf	5	1	4	0	1	0	PIGT	250
C11391_2768e67b5f	5	1	3	0	2	0	WFDC2	250
C11392_8666cd960e	5	1	5	0	0	0	SLC35C2	250
C11393_8b5dad2efc	5	1	5	0	0	0	SLC2A10	250
C11394_1303a6613a	5	1	5	0	0	0	SULF2	250
C11395_87aefce526	5	1	5	0	0	0	CSE1L	250
C11396_34ec2980c9	5	1	0	0	5	0	ZFAS1	250
C11397_c108c4e70c	5	1	0	0	5	0	LINC01273	250
C11398_d271eb21cb	5	1	0	0	5	0	ADNP-AS1	250
C11399_10bd7aa4f4	5	1	0	0	5	0	ADNP-AS1	250
C11400_2f10caf4f2	5	1	4	0	1	0	DPM1	250
C11401_28cc3ef5e8	5	1	0	0	5	0	LINC01524	250
C11402_c968b927a5	5	1	3	0	2	0	CTCFL	250
C11403_88cb1550cf	5	1	5	0	0	0	CTCFL	250
C11404_948d9b8ee2	5	1	0	0	5	0	MIR1-1HG	250
C11405_7b1e204e49	5	1	5	0	0	0	ARFGAP1	250
C11406_217f7207a8	5	2	3	0	2	0	ENSG00000273154;LIME1	250
C11407_c9ea9454ef	5	1	5	0	0	0	UCKL1	250
C11408_3d1bbc7c30	5	1	5	0	0	0	PRPF6	250
C11409_b85409baea	5	2	5	0	0	0	OPRL1	250
C11410_9a0820c972	5	3	2	0	3	0	ENSG00000275018;PCMTD2	250
C11411_8b7028f871	5	1	0	0	5	0	LINC01670	250
C11412_72489b194d	5	3	0	0	5	0	ENSG00000275496;LINC03104;LINC03105	250
C11413_8e0f8f88b8	5	4	0	0	5	0	ENSG00000275496;ENSG00000277991;LINC03104;LINC03105	250
C11414_3431076c45	5	5	1	0	4	0	ENSG00000275496;ENSG00000276256;ENSG00000277067;LINC03104;LINC03105	250
C11415_9f0e43d159	5	3	0	0	5	0	ENSG00000278903;ENSG00000280018;ENSG00000280145	250
C11416_eff8bea916	5	3	0	0	5	0	ENSG00000278903;ENSG00000280145;ENSG00000308185	250
C11417_c2e0e8ce0c	5	3	0	0	5	0	ENSG00000278903;ENSG00000280145;ENSG00000308185	250
C11418_452eca8f6e	5	3	0	0	5	0	ENSG00000298861;ENSG00000299540;ENSG00000305963	250
C11419_a2ae7d182d	5	5	0	0	5	0	ENSG00000286149;ENSG00000286155;ENSG00000286267;ENSG00000288168;ENSG00000288491	250
C11420_953932979d	5	5	0	0	5	0	ENSG00000286054;ENSG00000286057;ENSG00000286091;ENSG00000288203;ENSG00000288493	250
C11421_ca33a3d693	5	5	0	0	5	0	ENSG00000286012;ENSG00000286148;ENSG00000286178;ENSG00000288287;ENSG00000288451	250
C11422_2ef2503ab5	5	1	0	0	5	0	LINC01666	250
C11423_6828d04c06	5	2	0	0	5	0	ENSG00000297619;LINC01666	250
C11424_66b0640568	5	1	0	0	5	0	TEKT4P2	250
C11425_9b6a95cc58	5	2	0	0	5	0	ENSG00000301761;TEKT4P2	250
C11426_1d26be2f49	5	1	4	0	1	0	LIPI	250
C11427_6835b0422f	5	1	0	0	5	0	ASMER1	250
C11428_a06b251f60	5	1	0	0	5	0	MIR99AHG	250
C11429_f8b6c41765	5	1	0	0	5	0	MIR99AHG	250
C11430_5b517d1455	5	1	0	0	5	0	MIR99AHG	250
C11431_36ae7bcb4d	5	2	0	0	5	0	ENSG00000226956;ENSG00000280972	250
C11432_6ddc0b1c0e	5	1	0	0	5	0	ENSG00000228592	250
C11433_064e7f11b2	5	1	0	0	5	0	LINC00158	250
C11434_3a167b211c	5	1	5	0	0	0	ATP5PF	250
C11435_e56f545837	5	1	5	0	0	0	APP	250
C11436_00dd40f09b	5	1	0	0	5	0	ENSG00000308554	250
C11437_9fa4c9dfb9	5	1	5	0	0	0	USP16	250
C11438_b9021db9a8	5	2	1	0	4	0	CCT8	250
C11439_4afa5c1dfa	5	2	0	0	5	0	ENSG00000224649;ENSG00000291524	250
C11440_f4bb2a8f03	5	1	2	0	3	0	TCP10L	250
C11441_a7395bfd7b	5	2	5	0	0	0	GART	250
C11442_a654c1322c	5	1	5	0	0	0	GART	250
C11443_64b18257d7	5	1	3	0	2	0	SON	250
C11444_3065db5391	5	1	5	0	0	0	SMIM11	250
C11445_c1168c2a44	5	1	5	0	0	0	KCNE1	250
C11446_9f6933ddea	5	1	0	0	5	0	CBR3-AS1	250
C11447_4f3b6e4763	5	1	0	0	5	0	CBR3-AS1	250
C11448_b4a48fb5f3	5	1	5	0	0	0	CLDN14	250
C11449_334e380e80	5	1	5	0	0	0	VPS26C	250
C11450_b8be02c854	5	1	0	0	5	0	DSCR8	250
C11451_dbf60353a7	5	1	5	0	0	0	KCNJ15	250
C11452_11cd6fe244	5	1	0	0	5	0	LINC00114	250
C11453_28840b1fbb	5	2	5	0	0	0	GET1-SH3BGR;SH3BGR	250
C11454_038d2c44d0	5	1	5	0	0	0	B3GALT5	250
C11455_ed3f79609a	5	1	5	0	0	0	TMPRSS2	250
C11456_6e47763e94	5	1	5	0	0	0	U2AF1	250
C11457_09d42a243a	5	1	0	0	5	0	LINC00313	250
C11458_21b7a3c641	5	1	5	0	0	0	PFKL	250
C11459_16bdb7668d	5	1	2	0	3	0	CFAP410	250
C11460_25711f2552	5	1	0	0	5	0	LINC01547	250
C11461_f67e082de1	5	1	0	0	5	0	LINC01547	250
C11462_b7398a246c	5	1	3	0	2	0	SLX9	250
C11463_fbee280f03	5	1	3	0	2	0	POFUT2	250
C11464_5cf05805fd	5	1	5	0	0	0	COL18A1	250
C11465_61d3f77357	5	1	5	0	0	0	LSS	250
C11466_849f3f94de	5	1	2	0	3	0	MCM3AP	250
C11467_ca89454786	5	1	3	0	2	0	DIP2A	250
C11468_52dde14448	5	1	5	0	0	0	PRMT2	250
C11469_d3fe564b7f	5	1	0	0	5	0	ENSG00000290397	250
C11470_5d6807066e	5	2	0	0	5	0	ENSG00000298316;ENSG00000310416	250
C11471_e6f32a125c	5	2	0	0	5	0	ENSG00000298316;ENSG00000310416	250
C11472_f5b136d8d7	5	1	4	0	1	0	CECR2	250
C11473_70e8525f69	5	1	5	0	0	0	SLC25A18	250
C11474_07854f3f2b	5	1	0	0	5	0	ENSG00000304254	250
C11475_7f3aec1a93	5	1	5	0	0	0	USP18	250
C11476_886601090f	5	2	1	0	4	0	ENSG00000290983;GGTLC3	250
C11477_39dc0881a9	5	3	0	0	5	0	FAM230B;FAM230E;FAM230H	250
C11478_e48cab1050	5	1	4	0	1	0	PRODH	250
C11479_4ecf2230db	5	1	0	0	5	0	DGCR5	250
C11480_c051ba46dc	5	1	5	0	0	0	KLHL22	250
C11481_1649128209	5	1	5	0	0	0	PI4KA	250
C11482_e8cc309083	5	1	4	0	1	0	PI4KA	250
C11483_5d621b4d89	5	1	4	0	1	0	LZTR1	250
C11484_edb36f0214	5	1	4	0	1	0	P2RX6	250
C11485_fe32967fd7	5	2	0	0	5	0	ENSG00000290983;ENSG00000291044	250
C11486_76c221a093	5	1	0	0	5	0	ENSG00000293427	250
C11487_642a94fd1f	5	1	0	0	5	0	ENSG00000207751	250
C11488_73b33e8253	5	1	4	0	1	0	TOP3B	250
C11489_f768528b1c	5	2	3	0	2	0	PRAME	250
C11490_95716681bc	5	1	0	0	5	0	FAM230I	250
C11491_73b406c712	5	1	0	0	5	0	FAM230I	250
C11492_7b8b5ba983	5	1	0	0	5	0	GUSBP11	250
C11493_fa64667d3b	5	1	0	0	5	0	GUSBP11	250
C11494_f5b61ea5c6	5	2	5	0	0	0	SMARCB1	250
C11495_31c1f0858c	5	2	5	0	0	0	DDT	250
C11496_c6169d6902	5	1	5	0	0	0	ADORA2A	250
C11497_f721831798	5	1	4	0	1	0	UPB1	250
C11498_cfabe2b606	5	1	5	0	0	0	GGT1	250
C11499_baa5ae854b	5	1	5	0	0	0	GGT1	250
C11500_c3102ab467	5	1	0	0	5	0	ENSG00000309048	250
C11501_0236ff31f6	5	1	0	0	5	0	MIAT	250
C11502_97bb3d412e	5	1	5	0	0	0	EMID1	250
C11503_fd0cbc68ae	5	1	5	0	0	0	EWSR1	250
C11504_abb92ee809	5	1	5	0	0	0	GAS2L1	250
C11505_8626513d84	5	1	4	0	1	0	THOC5	250
C11506_c4f863be99	5	1	4	0	1	0	ASCC2	250
C11507_3380aa6c33	5	1	3	0	2	0	TBC1D10A	250
C11508_178726dfbc	5	1	4	0	1	0	TCN2	250
C11509_faea369ca3	5	1	3	0	2	0	RNF185	250
C11510_60f29b4586	5	1	5	0	0	0	RNF185	250
C11511_26b0d5a9fa	5	1	2	0	3	0	DEPDC5	250
C11512_7c78e24042	5	1	4	0	1	0	DEPDC5	250
C11513_2970f2c4b7	5	1	1	0	4	0	DEPDC5	250
C11514_70f737bb32	5	1	3	0	2	0	LARGE1	250
C11515_3c358e4a40	5	1	5	0	0	0	TOM1	250
C11516_6311873011	5	1	2	0	3	0	APOL3	250
C11517_50f5358c3a	5	1	5	0	0	0	FOXRED2	250
C11518_9c02ab26a7	5	1	5	0	0	0	EIF3D	250
C11519_1215d2b1ed	5	1	5	0	0	0	GCAT	250
C11520_008590491a	5	1	5	0	0	0	TMEM184B	250
C11521_4fa103bbbc	5	1	5	0	0	0	TMEM184B	250
C11522_4ff59e1573	5	1	5	0	0	0	CSNK1E	250
C11523_4bad665ef8	5	1	5	0	0	0	CBY1	250
C11524_942091a164	5	1	5	0	0	0	SUN2	250
C11525_46376d852d	5	1	5	0	0	0	SUN2	250
C11526_346afeabcd	5	1	5	0	0	0	DNAL4	250
C11527_fe5036a2b7	5	1	4	0	1	0	RPL3	250
C11528_2cb7be7981	5	1	5	0	0	0	MGAT3	250
C11529_f7f471a13a	5	1	5	0	0	0	SGSM3	250
C11530_03478d6840	5	1	4	0	1	0	SGSM3	250
C11531_56e509c31a	5	1	5	0	0	0	RANGAP1	250
C11532_d7eef42414	5	1	5	0	0	0	CSDC2	250
C11533_ebeecd6014	5	1	5	0	0	0	PMM1	250
C11534_a6b1d725f7	5	1	5	0	0	0	PMM1	250
C11535_10001f120a	5	1	5	0	0	0	XRCC6	250
C11536_f489b3526c	5	1	5	0	0	0	CENPM	250
C11537_6839b89b66	5	4	5	0	0	0	SMDT1	250
C11538_dc10f7f14f	5	5	5	0	0	0	NDUFA6	250
C11539_b420d7038b	5	5	0	0	5	0	ENSG00000280880;ENSG00000281538;ENSG00000281908;ENSG00000282874;ENSG00000282969	250
C11540_8eea8001f2	5	5	0	0	5	0	CYP2D7;ENSG00000283373	250
C11541_3083c58b51	5	1	4	0	1	0	POLDIP3	250
C11542_12eadcf50f	5	1	0	0	5	0	TTLL1-AS1	250
C11543_c4ed17a1fc	5	1	3	0	2	0	PRR5	250
C11544_f56d797541	5	1	4	0	1	0	ARHGAP8	250
C11545_79dc3ce419	5	1	5	0	0	0	FAM118A	250
C11546_8260b015bf	5	1	0	0	5	0	LINC00899	250
