cluster_id	cluster_size	n_genes	n_protein_coding	n_pseudogene	n_other	mixed_pc_pseudo	gene_names	window_bp
C7659_882463ebbd	5	1	0	0	5	0	ENSG00000293754	500
C7660_6c05769e6d	5	1	5	0	0	0	TAX1BP1	500
C7661_02c9ed5ab6	5	1	5	0	0	0	CPVL	500
C7662_30e491943e	5	1	0	0	5	0	DPY19L2P3	500
C7663_1912b0cc72	5	1	0	0	5	0	ENSG00000286487	500
C7664_8fe36194e5	5	1	3	0	2	0	DPY19L1	500
C7665_bed4d7371a	5	1	0	0	5	0	ENSG00000291133	500
C7666_24b58c5304	5	1	5	0	0	0	HERPUD2	500
C7667_8f9030891c	5	1	5	0	0	0	ELMO1	500
C7668_36ee51be15	5	1	0	0	5	0	ENSG00000299559	500
C7669_d6fc7d65ec	5	2	5	0	0	0	ENSG00000256646;PSMA2	500
C7670_7be4b84766	5	1	0	0	5	0	ENSG00000232006	500
C7671_82b063154e	5	1	5	0	0	0	BLVRA	500
C7672_52595cdf2d	5	1	5	0	0	0	CCM2	500
C7673_0cd5e31e22	5	1	5	0	0	0	TNS3	500
C7674_f8c6547dc8	5	1	5	0	0	0	DDC	500
C7675_8d81f92a8f	5	1	5	0	0	0	COBL	500
C7676_4f681eb3e5	5	1	0	0	5	0	LINC01446	500
C7677_54b09381d7	5	2	0	0	5	0	LINC01445	500
C7678_d4d450d097	5	1	5	0	0	0	NIPSNAP2	500
C7679_1c91d7e458	5	1	0	0	5	0	ENSG00000291184	500
C7680_ae8ae91765	5	1	0	0	5	0	ENSG00000290193	500
C7681_dcaf3496ec	5	1	0	0	5	0	ENSG00000286342	500
C7682_9a2fef6519	5	1	3	0	2	0	GUSB	500
C7683_62fae8abf7	5	1	5	0	0	0	TMEM248	500
C7684_cd368dac51	5	1	3	0	2	0	SBDS	500
C7685_9c61a3172c	5	1	4	0	1	0	TYW1	500
C7686_8f64631070	5	1	0	0	5	0	ENSG00000291154	500
C7687_4fe9838a48	5	1	0	0	5	0	ENSG00000291154	500
C7688_34cc691fd1	5	2	0	0	5	0	ENSG00000310533;ENSG00000310537	500
C7689_271b2728ad	5	3	0	0	5	0	ENSG00000310533;ENSG00000310536;ENSG00000310537	500
C7690_c555783835	5	1	0	0	5	0	ENSG00000310533	500
C7691_ccb24bf6d6	5	3	0	0	5	0	ENSG00000285702;ENSG00000310534;ENSG00000310535	500
C7692_4e75afcff6	5	3	0	0	5	0	ENSG00000304176;ENSG00000310534;ENSG00000310535	500
C7693_69810df87a	5	1	5	0	0	0	GTF2IRD2	500
C7694_4507f0cfad	5	1	5	0	0	0	GTF2IRD2	500
C7695_85af18a37a	5	1	0	0	5	0	ENSG00000304176	500
C7696_4a9da2b3fc	5	1	0	0	5	0	ENSG00000304176	500
C7697_e660d7bbb4	5	1	0	0	5	0	ENSG00000304176	500
C7698_6c5febefb3	5	1	0	0	5	0	ENSG00000304176	500
C7699_3a005db615	5	1	0	0	5	0	ENSG00000304176	500
C7700_f2e7ee5a64	5	1	0	0	5	0	ENSG00000304176	500
C7701_15b883c506	5	1	5	0	0	0	GTF2IRD2B	500
C7702_935a036731	5	1	0	0	5	0	ENSG00000310537	500
C7703_b85c979728	5	1	0	0	5	0	NSUN5P1	500
C7704_e54ff24a75	5	1	5	0	0	0	STYXL1	500
C7705_6807a41970	5	1	0	0	5	0	MAGI2-AS3	500
C7706_7cf663cfe9	5	1	5	0	0	0	CD36	500
C7707_ec98e25094	5	1	5	0	0	0	CD36	500
C7708_db5b66397f	5	1	5	0	0	0	ABCB4	500
C7709_702df1908a	5	1	5	0	0	0	AKAP9	500
C7710_f2959e03d5	5	1	0	0	5	0	KRIT1	500
C7711_7eba3d45dc	5	1	4	0	1	0	PEX1	500
C7712_bea3ba29c5	5	1	5	0	0	0	SAMD9L	500
C7713_b66082ea3d	5	1	0	0	5	0	PDK4-AS1	500
C7714_5e3ac47e7b	5	1	5	0	0	0	PDK4	500
C7715_9222025956	5	1	5	0	0	0	DYNC1I1	500
C7716_86ff57597d	5	1	0	0	5	0	ENSG00000284707	500
C7717_5237447e77	5	1	5	0	0	0	BAIAP2L1	500
C7718_8c3de42054	5	1	5	0	0	0	ARPC1B	500
C7719_392f09d389	5	1	5	0	0	0	ARPC1B	500
C7720_df6034eeaa	5	1	5	0	0	0	BUD31	500
C7721_92b0df6209	5	1	5	0	0	0	FAM200A	500
C7722_162f44737e	5	1	5	0	0	0	AZGP1	500
C7723_01814f1f3a	5	1	5	0	0	0	ZSCAN21	500
C7724_e145eb5fe6	5	1	2	0	3	0	AP4M1	500
C7725_5f80358458	5	1	4	0	1	0	GAL3ST4	500
C7726_d4012d8484	5	1	5	0	0	0	STAG3	500
C7727_4aa44b6908	5	1	0	0	5	0	ENSG00000291178	500
C7728_8004e2608f	5	1	4	0	1	0	FBXO24	500
C7729_f673b6c573	5	1	5	0	0	0	TFR2	500
C7730_c0769523c2	5	1	1	0	4	0	ZAN	500
C7731_8664ac5675	5	1	5	0	0	0	SLC12A9	500
C7732_cf99f78a8e	5	1	5	0	0	0	TRIP6	500
C7733_c9fda272d3	5	1	5	0	0	0	COL26A1	500
C7734_5b8a488b10	5	1	5	0	0	0	CUX1	500
C7735_835c284c26	5	2	5	0	0	0	SPDYE2;SPDYE2B	500
C7736_f47ed1d86e	5	1	5	0	0	0	ARMC10	500
C7737_c4ec9539b6	5	2	5	0	0	0	ARMC10	500
C7738_54f347997e	5	1	5	0	0	0	NAPEPLD	500
C7739_05eb2eb739	5	1	4	0	1	0	RINT1	500
C7740_111668404a	5	2	5	0	0	0	HBP1	500
C7741_457b9abd6f	5	1	5	0	0	0	TMEM168	500
C7742_47231b82f6	5	1	5	0	0	0	FOXP2	500
C7743_481beeabc7	5	1	5	0	0	0	TES	500
C7744_bffc73095a	5	1	5	0	0	0	TSPAN12	500
C7745_d649ac511b	5	1	5	0	0	0	FAM3C	500
C7746_363abdedad	5	1	0	0	5	0	AASS	500
C7747_bd03553054	5	1	5	0	0	0	ASB15	500
C7748_371810b1a3	5	1	3	0	2	0	FLNC	500
C7749_612b508a67	5	1	1	0	4	0	IRF5	500
C7750_7808e97d77	5	1	5	0	0	0	IRF5	500
C7751_deff41fd4b	5	1	0	0	5	0	LINC-PINT	500
C7752_84e2eee61a	5	1	0	0	5	0	LINC00513	500
C7753_a4dfc3d0e6	5	1	5	0	0	0	PODXL	500
C7754_52f2f578ee	5	1	5	0	0	0	AKR1B1	500
C7755_005419cc2b	5	1	5	0	0	0	AKR1B1	500
C7756_0857b7e509	5	1	5	0	0	0	TRIM24	500
C7757_3046b4b555	5	1	5	0	0	0	ATP6V0A4	500
C7758_a39af89c2e	5	1	5	0	0	0	MKRN1	500
C7759_08099c7f5e	5	1	5	0	0	0	DENND2A	500
C7760_2dd807e899	5	1	5	0	0	0	MRPS33	500
C7761_e817982ea1	5	2	5	0	0	0	ZYX	500
C7762_4e1e520855	5	2	5	0	0	0	ZYX	500
C7763_052403d992	5	1	0	0	5	0	ARHGEF35-AS1	500
C7764_ca7903fcea	5	2	0	0	5	0	ARHGEF35-AS1;OR2A1-AS1	500
C7765_06670fed9e	5	1	0	0	5	0	ARHGEF35-AS1	500
C7766_9674d17d24	5	1	5	0	0	0	CUL1	500
C7767_bac0e16747	5	1	5	0	0	0	ZNF467	500
C7768_2efb4267b2	5	1	5	0	0	0	RARRES2	500
C7769_535fd41695	5	2	4	0	1	0	GIMAP1-GIMAP5;GIMAP5	500
C7770_f3726168c3	5	1	4	0	1	0	KCNH2	500
C7771_8bdebe3377	5	1	4	0	1	0	FASTK	500
C7772_d722d5fb6c	5	1	5	0	0	0	TMUB1	500
C7773_1b9048a74b	5	1	5	0	0	0	GALNT11	500
C7774_5f4aca5376	5	1	0	0	5	0	ENSG00000298913	500
C7775_eddc016319	5	1	0	0	5	0	LINC01287	500
C7776_8c44330c4e	5	1	0	0	5	0	ENSG00000228521	500
C7777_c15552885e	5	1	5	0	0	0	RNF32	500
C7778_4e3d36f7ed	5	1	5	0	0	0	DNAJB6	500
C7779_f58325a030	5	1	5	0	0	0	NCAPG2	500
C7780_849941f414	5	1	4	0	1	0	NCAPG2	500
C7781_9b7072a939	5	1	0	0	5	0	ENSG00000254237	500
C7782_94949349d3	5	2	5	0	0	0	GATA4	500
C7783_4bdfcce2c5	5	1	0	0	5	0	FAM66A	500
C7784_35c4655c4a	5	1	5	0	0	0	FGL1	500
C7785_5c984cf87a	5	1	5	0	0	0	CSGALNACT1	500
C7786_6023b9d18d	5	1	5	0	0	0	CSGALNACT1	500
C7787_7b281122bd	5	1	4	0	1	0	INTS10	500
C7788_0eba8c2ac4	5	1	5	0	0	0	XPO7	500
C7789_a527ec39ae	5	1	5	0	0	0	SLC39A14	500
C7790_8481402d47	5	1	5	0	0	0	PTK2B	500
C7791_72bff2fca6	5	1	5	0	0	0	EPHX2	500
C7792_8d19586cc6	5	1	5	0	0	0	CLU	500
C7793_4cb36d92ba	5	1	5	0	0	0	ZNF395	500
C7794_7f2acdf65f	5	1	4	0	1	0	INTS9	500
C7795_5bd55349f5	5	1	5	0	0	0	INTS9	500
C7796_873ae29799	5	1	5	0	0	0	DDHD2	500
C7797_63c3673815	5	1	4	0	1	0	FGFR1	500
C7798_5aacafd376	5	2	5	0	0	0	ADAM9	500
C7799_4a3a063a48	5	1	4	0	1	0	GOLGA7	500
C7800_74bba1fe3c	5	1	5	0	0	0	VDAC3	500
C7801_1d7c8f8461	5	1	0	0	5	0	LINC00293	500
C7802_049858e82a	5	1	5	0	0	0	PXDNL	500
C7803_191b7e6b88	5	1	3	0	2	0	RGS20	500
C7804_3b92c65cc8	5	1	4	0	1	0	TMEM68	500
C7805_e1808089aa	5	1	5	0	0	0	ASPH	500
C7806_7bd0b32a73	5	1	5	0	0	0	ASPH	500
C7807_103e915f12	5	1	1	0	4	0	GGH	500
C7808_4cd01331c5	5	1	0	0	5	0	LINC00967	500
C7809_5e45f8111f	5	1	4	0	1	0	EYA1	500
C7810_6df4017fb0	5	1	5	0	0	0	STAU2	500
C7811_0b475084c1	5	1	5	0	0	0	ELOC	500
C7812_3d52f5613f	5	1	5	0	0	0	JPH1	500
C7813_19c8772625	5	1	5	0	0	0	PEX2	500
C7814_e637867395	5	1	5	0	0	0	PEX2	500
C7815_7b87692921	5	1	0	0	5	0	LINC02235	500
C7816_978a0c213e	5	1	5	0	0	0	RBM12B	500
C7817_47ed9ff608	5	1	5	0	0	0	PDP1	500
C7818_4b2516f5ec	5	1	0	0	5	0	VIRMA-DT	500
C7819_396d708c98	5	1	5	0	0	0	STK3	500
C7820_e6e3a1ef45	5	1	3	0	2	0	EIF3E	500
C7821_7d6eba0358	5	1	5	0	0	0	EBAG9	500
C7822_5fcb5fa7ac	5	1	5	0	0	0	SYBU	500
C7823_81a5b06238	5	1	5	0	0	0	ENPP2	500
C7824_6f3e642ca9	5	1	4	0	1	0	ENPP2	500
C7825_b8874bdbc6	5	1	5	0	0	0	MTSS1	500
C7826_b390163602	5	1	5	0	0	0	WASHC5	500
C7827_a38e01b26b	5	1	0	0	5	0	PCAT1	500
C7828_a6061d2408	5	1	0	0	5	0	CASC19	500
C7829_45bcc30ebd	5	1	1	0	4	0	NDRG1	500
C7830_a2faa9df07	5	1	3	0	2	0	ZFAT	500
C7831_ddb391144c	5	1	0	0	5	0	LINC02055	500
C7832_066d122f3d	5	1	5	0	0	0	PTP4A3	500
C7833_7ad37f8a6d	5	2	5	0	0	0	LY6E	500
C7834_d0e55574a7	5	2	5	0	0	0	LY6E	500
C7835_3aa673da2b	5	2	0	0	5	0	LY6S-AS1	500
C7836_369b79d606	5	1	5	0	0	0	RHPN1	500
C7837_550212e480	5	2	2	0	3	0	MROH6	500
C7838_fbd9a491cd	5	1	5	0	0	0	NAPRT	500
C7839_6c6ba7c3e9	5	2	5	0	0	0	NAPRT	500
C7840_d678c31b5f	5	2	5	0	0	0	FAM83H	500
C7841_e1d9d8a7bc	5	1	5	0	0	0	PLEC	500
C7842_3a7ee55f89	5	1	5	0	0	0	MROH1	500
C7843_aa0bc9e5a9	5	1	5	0	0	0	HSF1	500
C7844_de8596cb06	5	1	5	0	0	0	FOXH1	500
C7845_d83ab5f049	5	1	3	0	2	0	PPP1R16A	500
C7846_426ac03e0a	5	1	5	0	0	0	ARHGAP39	500
C7847_a0d46c786d	5	2	3	0	2	0	C8orf33	500
C7848_037c38131a	5	1	3	0	2	0	KANK1	500
C7849_971c2621c7	5	1	5	0	0	0	SMARCA2	500
C7850_9a70289cf2	5	1	2	0	3	0	SMARCA2	500
C7851_77524e6f77	5	1	0	0	5	0	VLDLR-AS1	500
C7852_622883688b	5	1	5	0	0	0	ERMP1	500
C7853_e24c7e6c0a	5	1	5	0	0	0	IL33	500
C7854_b560e0c353	5	1	5	0	0	0	IL33	500
C7855_155f23f40d	5	1	5	0	0	0	IL33	500
C7856_06bf8492a3	5	1	5	0	0	0	PTPRD	500
C7857_4de31c43ad	5	1	0	0	5	0	ENSG00000298992	500
C7858_56710d3436	5	1	5	0	0	0	PSIP1	500
C7859_abdb1a9f89	5	1	5	0	0	0	SLC24A2	500
C7860_366995784b	5	1	0	0	5	0	ENSG00000295812	500
C7861_66cc5a75f3	5	1	5	0	0	0	PLAA	500
C7862_b5ccd8e515	5	1	5	0	0	0	C9orf72	500
C7863_f8e6ff031e	5	1	5	0	0	0	ACO1	500
C7864_190e63dc78	5	1	5	0	0	0	NUDT2	500
C7865_1e7af81497	5	1	2	0	3	0	VCP	500
C7866_53c1bee9c6	5	1	5	0	0	0	VCP	500
C7867_c2b83da59f	5	1	5	0	0	0	PIGO	500
C7868_6ebcf1be42	5	2	3	0	2	0	ENSG00000285645;HINT2	500
C7869_c5befefe62	5	1	5	0	0	0	RECK	500
C7870_3b5b9c6f42	5	1	5	0	0	0	SLC25A51	500
C7871_9f7ec6249c	5	1	0	0	5	0	ENSG00000287838	500
C7872_6fae84fdf2	5	1	0	0	5	0	FGF7P3	500
C7873_8510a7360d	5	1	0	0	5	0	BMS1P14	500
C7874_a4d849605a	5	1	0	0	5	0	BMS1P14	500
C7875_321c89b371	5	1	0	0	5	0	BMS1P14	500
C7876_2376d06780	5	5	0	5	0	0	ENSG00000182021;ENSG00000184906;ENSG00000279955;ENSG00000286506;ENSG00000287988	500
C7877_0e74a6487d	5	1	0	0	5	0	FRG1HP	500
C7878_dff5373660	5	1	0	0	5	0	FRG1HP	500
C7879_1e88750c31	5	1	0	0	5	0	FRG1HP	500
C7880_bbcbc809bd	5	1	0	0	5	0	FAM88E	500
C7881_0e6e5311e8	5	2	0	0	5	0	ENSG00000235659;ENSG00000303251	500
C7882_645969b19f	5	1	0	0	5	0	FAM88B	500
C7883_3f2b09c9d1	5	1	0	0	5	0	ENSG00000290559	500
C7884_7f503bcaee	5	2	0	0	5	0	ENSG00000290579;ENSG00000290586	500
C7885_380f4e80c7	5	1	0	0	5	0	ENSG00000295894	500
C7886_96166e4577	5	2	5	0	0	0	ENSG00000285130;TJP2	500
C7887_0339c5b24f	5	1	3	0	2	0	C9orf57	500
C7888_056de4b488	5	1	4	0	1	0	ZFAND5	500
C7889_bcb504e84c	5	1	0	0	5	0	ENSG00000293608	500
C7890_0168e2eeb1	5	1	0	0	5	0	ENSG00000293608	500
C7891_110806f7a3	5	1	4	0	1	0	NMRK1	500
C7892_2570fff34f	5	1	0	0	5	0	UBQLN1-AS1	500
C7893_aeac62c8ec	5	1	5	0	0	0	GKAP1	500
C7894_f08baeae0b	5	1	0	0	5	0	ENSG00000305869	500
C7895_d1c8a6d90d	5	1	5	0	0	0	AGTPBP1	500
C7896_a5796fea48	5	1	5	0	0	0	DAPK1	500
C7897_85440395ec	5	1	2	0	3	0	CTSL	500
C7898_f5fd156b57	5	1	2	0	3	0	CTSL	500
C7899_d7b694cc55	5	1	0	0	5	0	ENSG00000289459	500
C7900_ced02cfa12	5	1	4	0	1	0	CDK20	500
C7901_26c38b0f3b	5	1	4	0	1	0	CDK20	500
C7902_4040336762	5	1	5	0	0	0	SPIN1	500
C7903_f7089040d4	5	1	5	0	0	0	SEMA4D	500
C7904_8ba00993fa	5	1	0	0	5	0	LINC03062	500
C7905_11f1a54d54	5	1	5	0	0	0	SYK	500
C7906_83fa8dc9ed	5	1	0	0	5	0	LINC02937	500
C7907_eaed08c08e	5	1	5	0	0	0	NFIL3	500
C7908_c792588c93	5	2	5	0	0	0	IARS1	500
C7909_c702546b3b	5	1	5	0	0	0	IARS1	500
C7910_fb70aa1806	5	1	5	0	0	0	FGD3	500
C7911_e857f0fe8e	5	1	4	0	1	0	NINJ1	500
C7912_f30064b0cf	5	1	5	0	0	0	MFSD14B	500
C7913_a35483b7d0	5	1	5	0	0	0	AOPEP	500
C7914_749b99a50b	5	1	1	0	4	0	ERCC6L2	500
C7915_8003dd0d2e	5	1	4	0	1	0	CTSV	500
C7916_d9d0fe7a4c	5	1	5	0	0	0	NANS	500
C7917_f2da4d98a0	5	1	5	0	0	0	TGFBR1	500
C7918_ed0b587683	5	1	0	0	5	0	ENSG00000298775	500
C7919_bcc5925852	5	1	5	0	0	0	BAAT	500
C7920_361f33e68d	5	1	5	0	0	0	PGAP4	500
C7921_b2eb14875c	5	1	0	0	5	0	SMC2-DT	500
C7922_13dc16794c	5	1	0	0	5	0	ENSG00000286536	500
C7923_e7c2a7603d	5	1	0	0	5	0	LINC01505	500
C7924_bf2f314283	5	1	0	0	5	0	LINC01505	500
C7925_475f2f8d70	5	1	5	0	0	0	PTGR1	500
C7926_ca952dd56b	5	1	5	0	0	0	SUSD1	500
C7927_c09dd16bc4	5	5	0	5	0	0	ENSG00000284763;ENSG00000284867;ENSG00000284962;ENSG00000285076;ENSG00000285370	500
C7928_2920c7a535	5	1	5	0	0	0	HDHD3	500
C7929_0c71643401	5	1	4	0	1	0	RGS3	500
C7930_acedb33a29	5	1	2	0	3	0	CDK5RAP2	500
C7931_8fefa05fe3	5	1	5	0	0	0	FBXW2	500
C7932_5399cfcd58	5	1	1	0	4	0	C5	500
C7933_8b1af35b50	5	1	3	0	2	0	CNTRL	500
C7934_0c0024d614	5	1	5	0	0	0	RC3H2	500
C7935_dfcd1d4097	5	1	5	0	0	0	ZBTB26	500
C7936_d65014ba38	5	1	5	0	0	0	RABGAP1	500
C7937_a89cb36955	5	1	5	0	0	0	NEK6	500
C7938_53d364e16f	5	1	5	0	0	0	PBX3	500
C7939_bf2034ebf1	5	1	5	0	0	0	LRSAM1	500
C7940_58c439aeef	5	1	5	0	0	0	AK1	500
C7941_269054f8d9	5	1	5	0	0	0	ST6GALNAC6	500
C7942_4d7a2ad58d	5	1	5	0	0	0	DNM1	500
C7943_e3e9ff5dc3	5	1	5	0	0	0	SLC27A4	500
C7944_e31d75eed4	5	1	5	0	0	0	SLC27A4	500
C7945_f44fce8953	5	1	5	0	0	0	CERCAM	500
C7946_60a9e6a397	5	1	5	0	0	0	LRRC8A	500
C7947_b30e7b44c6	5	1	5	0	0	0	LRRC8A	500
C7948_373f02b745	5	1	4	0	1	0	PHYHD1	500
C7949_f9b0f9c457	5	1	5	0	0	0	CRAT	500
C7950_2571b6a8fc	5	1	5	0	0	0	ASS1	500
C7951_a364374d50	5	1	5	0	0	0	NUP214	500
C7952_266c366096	5	1	0	0	5	0	NUP214	500
C7953_a5c153c537	5	1	5	0	0	0	RAPGEF1	500
C7954_fe9c2eb057	5	1	5	0	0	0	GFI1B	500
C7955_889c18ca24	5	1	5	0	0	0	GBGT1	500
C7956_25b0ed6a5f	5	1	4	0	1	0	GBGT1	500
C7957_65f70e0d21	5	1	5	0	0	0	ADAMTSL2	500
C7958_72cfc0d0a3	5	1	5	0	0	0	KCNT1	500
C7959_f81ed04c0d	5	1	0	0	5	0	PMPCA	500
C7960_a2b55e3d9e	5	1	0	0	5	0	LNCEGFL7OS	500
C7961_3e89da09ec	5	1	4	0	1	0	RABL6	500
C7962_11f34f3ba8	5	1	4	0	1	0	MAMDC4	500
C7963_1a85b95aaa	5	1	5	0	0	0	TRAF2	500
C7964_a28889f6ae	5	1	5	0	0	0	TRAF2	500
C7965_ded1b0c382	5	1	5	0	0	0	GRIN1	500
C7966_3af048b855	5	1	5	0	0	0	EXD3	500
C7967_82a09b8afe	5	1	5	0	0	0	EXD3	500
C7968_754ee99695	5	1	5	0	0	0	NOXA1	500
C7969_efbfa2dbcd	5	1	5	0	0	0	ENTPD8	500
C7970_6927a5fdb4	5	1	3	0	2	0	PNPLA7	500
C7971_6b2694e9e6	5	1	0	0	5	0	LINC02645	500
C7972_1819a7a606	5	1	2	0	3	0	PITRM1	500
C7973_3191ff335a	5	1	5	0	0	0	PITRM1	500
C7974_7296fb5434	5	1	1	0	4	0	PITRM1	500
C7975_dfe6558cbe	5	1	2	0	3	0	PITRM1	500
C7976_185fbcc494	5	1	5	0	0	0	ITIH5	500
C7977_18d37ce74a	5	1	0	0	5	0	TAF3	500
C7978_87b90f1e45	5	1	0	0	5	0	LINC00710	500
C7979_0dc199d1d1	5	1	5	0	0	0	DHTKD1	500
C7980_0eac7ac33e	5	1	5	0	0	0	OPTN	500
C7981_63a2319044	5	1	0	0	5	0	DCLRE1C	500
C7982_97a15d174d	5	1	5	0	0	0	RPP38	500
C7983_f9f89d5296	5	1	5	0	0	0	CACNB2	500
C7984_b0974cf14c	5	1	3	0	2	0	COMMD3	500
C7985_16a8916bf8	5	1	5	0	0	0	KIAA1217	500
C7986_7570c09e16	5	1	5	0	0	0	ABI1	500
C7987_d85cad3fdf	5	1	5	0	0	0	ABI1	500
C7988_e15584d59c	5	1	0	0	5	0	FAM238C	500
C7989_3ab0bb6746	5	1	5	0	0	0	MPP7	500
C7990_16b6fdb2bb	5	1	5	0	0	0	SVIL	500
C7991_3342c2ec1f	5	1	5	0	0	0	MAP3K8	500
C7992_6a95def3ed	5	1	5	0	0	0	ZNF438	500
C7993_d19d8633c3	5	1	5	0	0	0	ITGB1	500
C7994_54d7325de8	5	1	0	0	5	0	ITGB1-DT	500
C7995_6182024b9a	5	1	5	0	0	0	NRP1	500
C7996_ce63c365f0	5	1	0	0	5	0	ENSG00000287278	500
C7997_756388ced8	5	1	0	0	5	0	ENSG00000308811	500
C7998_91a6ce6b4d	5	1	0	0	5	0	ENSG00000285884	500
C7999_316170cfb5	5	1	5	0	0	0	RET	500
C8000_e447671fed	5	1	5	0	0	0	HNRNPF	500
C8001_e7ca6c721d	5	1	0	0	5	0	LINC00840	500
C8002_0ccea0c8b6	5	1	5	0	0	0	MARCHF8	500
C8003_e55fda8a2d	5	1	5	0	0	0	PTPN20	500
C8004_d027bbf92b	5	1	4	0	1	0	PTPN20	500
C8005_f75144154d	5	1	5	0	0	0	ARHGAP22	500
C8006_1b21683188	5	1	4	0	1	0	CHAT	500
C8007_ac0592a9ec	5	1	5	0	0	0	OGDHL	500
C8008_97b3937099	5	1	5	0	0	0	PARG	500
C8009_5bc3f22640	5	1	5	0	0	0	PCDH15	500
C8010_973b18637b	5	1	4	0	1	0	ZWINT	500
C8011_afbdef9dc2	5	1	5	0	0	0	RHOBTB1	500
C8012_67dd2f9cbe	5	1	5	0	0	0	MYPN	500
C8013_86fbe22975	5	1	4	0	1	0	HNRNPH3	500
C8014_5aeb195da2	5	1	5	0	0	0	CCAR1	500
C8015_eab432d8b6	5	1	5	0	0	0	SAR1A	500
C8016_b8217e40f7	5	1	5	0	0	0	PPA1	500
C8017_3b16b7c30b	5	1	5	0	0	0	PALD1	500
C8018_7547e3f670	5	1	5	0	0	0	ADAMTS14	500
C8019_dd20a0bb54	5	1	5	0	0	0	SGPL1	500
C8020_a6b6d05013	5	1	0	0	5	0	ENSG00000306492	500
C8021_ffb2f09da3	5	1	4	0	1	0	ANAPC16	500
C8022_94cef06264	5	1	5	0	0	0	MICU1	500
C8023_cbe0b859e0	5	1	5	0	0	0	P4HA1	500
C8024_b6327e2710	5	1	3	0	2	0	NUDT13	500
C8025_f97c79a949	5	1	0	0	5	0	DNAJC9-AS1	500
C8026_b0251efbe5	5	1	5	0	0	0	ANXA7	500
C8027_e6d10a7e57	5	1	0	0	5	0	SYNPO2L-AS1	500
C8028_b4f9e928ef	5	1	5	0	0	0	NDST2	500
C8029_d987db9920	5	1	5	0	0	0	AP3M1	500
C8030_742ef969af	5	2	5	0	0	0	KAT6B	500
C8031_fb50b1b208	5	1	5	0	0	0	SAMD8	500
C8032_081d636034	5	1	0	0	5	0	NUTM2B-AS1	500
C8033_a89a57dd35	5	1	5	0	0	0	ANXA11	500
C8034_49bde885e9	5	1	5	0	0	0	ANXA11	500
C8035_8ebed4c902	5	1	5	0	0	0	MAT1A	500
C8036_e1c57d095b	5	1	5	0	0	0	PRXL2A	500
C8037_f843dfbbe6	5	1	5	0	0	0	PRXL2A	500
C8038_6166376a3f	5	1	4	0	1	0	NRG3	500
C8039_7e99fc3968	5	1	0	0	5	0	ENSG00000286876	500
C8040_c90ab87a97	5	1	5	0	0	0	BMPR1A	500
C8041_31d69bfd0e	5	1	5	0	0	0	GLUD1	500
C8042_1d435b67d3	5	1	2	0	3	0	GLUD1	500
C8043_63952ad126	5	1	0	0	5	0	NUTM2A-AS1	500
C8044_98b55d8bd0	5	1	0	0	5	0	NUTM2A-AS1	500
C8045_436194df7f	5	1	4	0	1	0	PTEN	500
C8046_dec93e1f56	5	1	0	0	5	0	ENSG00000288875	500
C8047_3af185f899	5	1	5	0	0	0	STAMBPL1	500
C8048_e1ffb1b23f	5	1	4	0	1	0	FAS	500
C8049_034431fe18	5	1	5	0	0	0	PCGF5	500
C8050_1cd35239e0	5	1	5	0	0	0	RBP4	500
C8051_443ee11592	5	1	5	0	0	0	FRA10AC1	500
C8052_d6c4b6327c	5	1	1	0	4	0	PLCE1	500
C8053_b4a9b07dc2	5	1	5	0	0	0	SORBS1	500
C8054_b56f135177	5	1	5	0	0	0	ALDH18A1	500
C8055_59805026d0	5	1	4	0	1	0	HPS1	500
C8056_26c7177020	5	1	4	0	1	0	CWF19L1	500
C8057_5ca237c659	5	1	0	0	5	0	OLMALINC	500
C8058_b0727da35c	5	1	5	0	0	0	LZTS2	500
C8059_d721401c7c	5	1	5	0	0	0	SFXN3	500
C8060_5d2cd3d5ad	5	1	4	0	1	0	KCNIP2	500
C8061_5cedc28af3	5	1	5	0	0	0	GBF1	500
C8062_1122ff40ce	5	1	5	0	0	0	SFXN2	500
C8063_06fcb70ae5	5	1	5	0	0	0	NT5C2	500
C8064_2d50719c7a	5	1	5	0	0	0	PDCD11	500
C8065_f042142d5e	5	1	5	0	0	0	SLK	500
C8066_c27d0243d2	5	1	5	0	0	0	ADD3	500
C8067_d480cbf0d3	5	1	5	0	0	0	PDCD4	500
C8068_fe5683b204	5	1	0	0	5	0	ENSG00000285676	500
C8069_414711fbcb	5	1	5	0	0	0	NRAP	500
C8070_db87670359	5	1	5	0	0	0	NRAP	500
C8071_56b75408fc	5	1	5	0	0	0	NRAP	500
C8072_39b800e134	5	1	5	0	0	0	NRAP	500
C8073_db98799bac	5	1	5	0	0	0	CASP7	500
C8074_302ae92f62	5	1	5	0	0	0	CASP7	500
C8075_b987087494	5	1	5	0	0	0	TACC2	500
C8076_54c468e0ce	5	1	1	0	4	0	CUZD1	500
C8077_404ea966b2	5	1	0	0	5	0	LINC02641	500
C8078_533391f492	5	1	4	0	1	0	PTPRE	500
C8079_32dc798e6f	5	1	5	0	0	0	MGMT	500
C8080_c7c74e3b8d	5	1	5	0	0	0	INPP5A	500
C8081_94232c8f30	5	1	5	0	0	0	RIC8A	500
C8082_5586c16a69	5	1	5	0	0	0	PSMD13	500
C8083_ac9407e214	5	1	4	0	1	0	PSMD13	500
C8084_c9d0101267	5	1	5	0	0	0	HRAS	500
