cluster_id	cluster_size	n_genes	n_protein_coding	n_pseudogene	n_other	mixed_pc_pseudo	gene_names	window_bp
C1569_401d34316b	11	1	9	0	2	0	MOG	600
C1570_b593b967ed	11	1	9	0	2	0	MOG	600
C1571_bea459ae2a	11	1	9	0	2	0	MOG	600
C1572_ff78366af3	11	1	9	0	2	0	MOG	600
C1573_1c6c3462d2	11	1	9	0	2	0	MOG	600
C1574_3afeaed860	10	1	0	0	10	0	DDX11L16	600
C1575_91670ffb84	10	1	0	0	10	0	WASH9P	600
C1576_bd9d47bb6f	10	1	7	0	3	0	C1orf159	600
C1577_877369253b	10	1	10	0	0	0	CTNNBIP1	600
C1578_0ecc8a67c3	10	1	10	0	0	0	ZBTB17	600
C1579_bba9e29a4c	10	1	10	0	0	0	CLCNKB	600
C1580_3f82a90cd8	10	1	1	0	9	0	EMC1	600
C1581_99f23118f6	10	1	10	0	0	0	C1QB	600
C1582_6a1e873678	10	1	10	0	0	0	KDM1A	600
C1583_78914b525b	10	1	10	0	0	0	MTFR1L	600
C1584_6ff57940ab	10	1	10	0	0	0	FGR	600
C1585_cc105ccc50	10	1	7	0	3	0	EIF3I	600
C1586_c20e46e196	10	1	10	0	0	0	KIAA0319L	600
C1587_0382dc8636	10	1	3	0	7	0	KIAA0319L	600
C1588_f358779432	10	1	10	0	0	0	SF3A3	600
C1589_1961d91bb9	10	1	10	0	0	0	MUTYH	600
C1590_10c6f847b7	10	1	10	0	0	0	AKR1A1	600
C1591_ec6801fb16	10	1	10	0	0	0	MKNK1	600
C1592_339d9ce3bd	10	1	10	0	0	0	NRDC	600
C1593_5e94946444	10	1	10	0	0	0	ECHDC2	600
C1594_d6e00b2e77	10	1	10	0	0	0	LRP8	600
C1595_77e88f19e8	10	1	10	0	0	0	LRP8	600
C1596_ff1c343134	10	1	10	0	0	0	SRSF11	600
C1597_7d39c55e53	10	1	10	0	0	0	TGFBR3	600
C1598_b2656b1c01	10	1	10	0	0	0	CLCC1	600
C1599_87cc9c458c	10	1	10	0	0	0	CLCC1	600
C1600_0cdc5a5a38	10	1	10	0	0	0	PSRC1	600
C1601_cb1bacdd8d	10	1	10	0	0	0	RAP1A	600
C1602_45a545573b	10	1	10	0	0	0	CSDE1	600
C1603_4b8f54c18c	10	2	0	0	10	0	LINC00869;LINC01145	600
C1604_49e4e79442	10	1	0	0	10	0	LINC01145	600
C1605_7fbc8260f1	10	1	9	0	1	0	NBPF11	600
C1606_3b82758c1f	10	1	10	0	0	0	UBAP2L	600
C1607_8149bbec70	10	2	10	0	0	0	ENTREP3	600
C1608_187d33d70d	10	1	10	0	0	0	IGSF8	600
C1609_5ee95e7be0	10	1	10	0	0	0	DCAF8	600
C1610_a0eadc4382	10	1	9	0	1	0	IVNS1ABP	600
C1611_2dbf50f071	10	1	10	0	0	0	NEK7	600
C1612_477340cd1a	10	1	10	0	0	0	VASH2	600
C1613_5454304f2a	10	1	10	0	0	0	PSEN2	600
C1614_071b107efe	10	1	9	0	1	0	COQ8A	600
C1615_449fc060bf	10	1	1	0	9	0	ACTN2	600
C1616_783c297861	10	1	10	0	0	0	ITGB1BP1	600
C1617_f2694b2ea0	10	1	10	0	0	0	HPCAL1	600
C1618_487a20b15d	10	1	10	0	0	0	ATP6V1E2	600
C1619_d320a9f147	10	1	0	0	10	0	LBX2-AS1	600
C1620_0634d87296	10	1	9	0	1	0	ELMOD3	600
C1621_c98fe6ebc4	10	1	10	0	0	0	SFTPB	600
C1622_ede7381551	10	1	10	0	0	0	IMMT	600
C1623_01b484efe4	10	1	0	0	10	0	ENSG00000291176	600
C1624_8e73c2a7dc	10	1	10	0	0	0	CHST10	600
C1625_96f4b557b6	10	1	10	0	0	0	TMEM177	600
C1626_76dc5d7a14	10	1	7	0	3	0	ZEB2	600
C1627_e4424ec7ea	10	1	10	0	0	0	TANK	600
C1628_e77cea3bbc	10	1	10	0	0	0	PSMD14	600
C1629_5913698738	10	1	10	0	0	0	NAB1	600
C1630_9fd9b8e18d	10	1	10	0	0	0	AOX1	600
C1631_77777495ce	10	1	10	0	0	0	PTPRN	600
C1632_b48ac15556	10	1	9	0	1	0	DES	600
C1633_190fe43175	10	1	10	0	0	0	SLC4A3	600
C1634_620fc3f13c	10	1	9	0	1	0	MLPH	600
C1635_b728d0f645	10	1	0	0	10	0	CRELD1	600
C1636_1bfc6e905a	10	1	3	0	7	0	RAF1	600
C1637_6c62f24f8b	10	1	10	0	0	0	VIPR1	600
C1638_b7427c31af	10	1	10	0	0	0	RHOA	600
C1639_6572fa7ad8	10	1	9	0	1	0	MST1R	600
C1640_f2d25707c3	10	1	10	0	0	0	SLC38A3	600
C1641_7f16adf47f	10	1	10	0	0	0	CHDH	600
C1642_c47f4edd71	10	1	10	0	0	0	CCDC66	600
C1643_c54eb916bd	10	1	10	0	0	0	FOXP1	600
C1644_959585ef76	10	2	0	0	10	0	FAM86DP	600
C1645_ee08f88739	10	1	10	0	0	0	ZBTB20	600
C1646_dbf564aa4c	10	1	10	0	0	0	PARP9	600
C1647_df2d641998	10	1	10	0	0	0	TPRA1	600
C1648_8b42242354	10	1	8	0	2	0	RAB7A	600
C1649_79a1ff19fa	10	1	0	0	10	0	ENSG00000299712	600
C1650_26aa3001d0	10	1	10	0	0	0	GPR160	600
C1651_f9633431b5	10	1	10	0	0	0	GPR160	600
C1652_65a5787904	10	1	8	0	2	0	DLG1	600
C1653_0785a9abf9	10	1	7	0	3	0	GAK	600
C1654_7f77e0704b	10	1	10	0	0	0	TACC3	600
C1655_86caaa9c4b	10	1	8	0	2	0	SH3BP2	600
C1656_5d2ef445fe	10	1	0	0	10	0	ENSG00000295948	600
C1657_ac4a3859b9	10	1	0	0	10	0	ENSG00000288075	600
C1658_36bb749478	10	1	10	0	0	0	PROM1	600
C1659_53e29c5f53	10	1	10	0	0	0	PDS5A	600
C1660_e0f48e5673	10	1	4	0	6	0	FIP1L1	600
C1661_7c4223492a	10	1	8	0	2	0	FIP1L1	600
C1662_b16ad63575	10	1	10	0	0	0	SEC31A	600
C1663_5a6e0c504d	10	1	10	0	0	0	LIN54	600
C1664_366f701554	10	1	10	0	0	0	ACSL1	600
C1665_4b7ee7e762	10	1	0	0	10	0	SDHAP3	600
C1666_f2a349912f	10	1	0	0	10	0	SDHAP3	600
C1667_b9a85640bc	10	1	0	0	10	0	LINC03122	600
C1668_c0775ec00e	10	1	6	0	4	0	KIF2A	600
C1669_6bb389b807	10	1	6	0	4	0	ERBIN	600
C1670_e0dc6caf81	10	1	0	0	10	0	ENSG00000300109	600
C1671_57f3a00d5d	10	1	10	0	0	0	GFM2	600
C1672_11cb3faf88	10	1	9	0	1	0	FAM169A	600
C1673_803d2a93ed	10	1	10	0	0	0	P4HA2	600
C1674_02fcb89d2b	10	1	9	0	1	0	JADE2	600
C1675_59b943b06a	10	1	0	0	10	0	MALINC1	600
C1676_62e185dd43	10	1	0	0	10	0	ENSG00000283413	600
C1677_cf6e43221f	10	1	10	0	0	0	TMEM14B	600
C1678_4ac53f186e	10	1	10	0	0	0	ZSCAN31	600
C1679_3cb49693b3	10	5	0	0	10	0	HCG20	600
C1680_8080e6adeb	10	5	8	0	2	0	SNHG32	600
C1681_ffad3845ea	10	5	10	0	0	0	C4A;C4B	600
C1682_d0d3fb3835	10	1	9	0	1	0	AGPAT1	600
C1683_d9bd469656	10	1	0	0	10	0	ENSG00000293518	600
C1684_5de5aae917	10	1	10	0	0	0	FKBP5	600
C1685_255ae81aff	10	1	10	0	0	0	NFYA	600
C1686_21f92d9ec2	10	1	10	0	0	0	PTK7	600
C1687_dc52188c38	10	1	0	0	10	0	SCIRT	600
C1688_032db88a74	10	1	10	0	0	0	ADGRF5	600
C1689_9f936c5b39	10	1	10	0	0	0	ELOVL5	600
C1690_0436b94191	10	1	9	0	1	0	EEF1A1	600
C1691_1d55b26e23	10	1	0	0	10	0	LINC02541	600
C1692_9ba7db0ab0	10	1	10	0	0	0	TRDN	600
C1693_39170c8840	10	1	4	0	6	0	AHI1	600
C1694_0611de6457	10	1	10	0	0	0	PRKAR1B	600
C1695_27d0d95d64	10	1	10	0	0	0	SUN1	600
C1696_b8ae5a2fa5	10	1	10	0	0	0	ZFAND2A	600
C1697_1f5202bbdb	10	1	7	0	3	0	BRAT1	600
C1698_0fd12d89ed	10	1	10	0	0	0	HNRNPA2B1	600
C1699_77bacd1766	10	1	0	0	10	0	ENSG00000291133	600
C1700_c1cd3b04e4	10	1	10	0	0	0	UPP1	600
C1701_de08a6b4e9	10	1	10	0	0	0	FIGNL1	600
C1702_4341928678	10	1	10	0	0	0	PSPH	600
C1703_0513bcd209	10	1	0	0	10	0	ENSG00000287019	600
C1704_559cbb0702	10	1	10	0	0	0	GUSB	600
C1705_326267d651	10	1	0	0	10	0	RABGEF1P1	600
C1706_343238f844	10	2	0	0	10	0	ENSG00000310533;ENSG00000310537	600
C1707_9ef3be3dd3	10	2	0	0	10	0	ENSG00000310533;ENSG00000310537	600
C1708_0b6875953c	10	10	0	0	10	0	Y_RNA	600
C1709_7345731794	10	2	0	0	10	0	ENSG00000304176;ENSG00000310534	600
C1710_0b658195e4	10	1	10	0	0	0	ELN	600
C1711_b238057ce7	10	1	9	0	1	0	POR	600
C1712_e074d5f563	10	2	8	0	2	0	DTX2	600
C1713_cb1eed8de4	10	1	0	0	10	0	PRKAR2B	600
C1714_7eab0b3fac	10	1	10	0	0	0	SLC26A3	600
C1715_e19d3587cb	10	1	8	0	2	0	NUP205	600
C1716_3781d255f1	10	1	10	0	0	0	SLC37A3	600
C1717_4d1aa0eaf3	10	1	9	0	1	0	DNAJB6	600
C1718_17a4a61ce0	10	1	0	0	10	0	FAM66A	600
C1719_47adba51bf	10	1	10	0	0	0	SLC39A14	600
C1720_0742dd5eed	10	1	10	0	0	0	PTK2B	600
C1721_8dbce443b3	10	1	10	0	0	0	TACC1	600
C1722_0517b34508	10	1	10	0	0	0	ATP6V1H	600
C1723_e62ee98446	10	1	10	0	0	0	ASPH	600
C1724_0e80e23ea1	10	1	0	0	10	0	LINC00967	600
C1725_d086611b9b	10	1	7	0	3	0	CSPP1	600
C1726_0dc4e167a7	10	1	0	0	10	0	PARAIL	600
C1727_29660bde7d	10	1	0	0	10	0	CASC11	600
C1728_3b13fc9eb1	10	1	0	0	10	0	PVT1	600
C1729_08588dee1e	10	1	0	0	10	0	PVT1	600
C1730_cd3b45d485	10	1	0	0	10	0	PVT1	600
C1731_dabd9b86ee	10	1	10	0	0	0	ST3GAL1	600
C1732_2b2a7eedd7	10	1	10	0	0	0	ST3GAL1	600
C1733_aa594a6498	10	1	10	0	0	0	TRAPPC9	600
C1734_56a3ab577f	10	2	10	0	0	0	GSDMD	600
C1735_9146a5ee5c	10	1	10	0	0	0	EEF1D	600
C1736_d954d68b04	10	2	10	0	0	0	EEF1D	600
C1737_010fa0c114	10	1	0	0	10	0	DDX11L5	600
C1738_2ddf6a3e61	10	1	10	0	0	0	ACO1	600
C1739_5bac492a0a	10	1	10	0	0	0	UBAP1	600
C1740_2635e11f8c	10	2	0	0	10	0	ENSG00000235659;ENSG00000303251	600
C1741_6e2066f18f	10	1	10	0	0	0	GOLM1	600
C1742_e50816cc38	10	1	0	0	10	0	LINC03026	600
C1743_62bee6c10f	10	1	10	0	0	0	SPIN1	600
C1744_ee70132bf3	10	2	2	0	8	0	IARS1	600
C1745_91b78e26a2	10	1	10	0	0	0	LPAR1	600
C1746_624cbabd43	10	1	10	0	0	0	ALAD	600
C1747_a673cb8aba	10	1	10	0	0	0	GSN	600
C1748_972f9b28a4	10	1	1	0	9	0	LRSAM1	600
C1749_5bd8ec9553	10	1	9	0	1	0	SPTAN1	600
C1750_a6f7a6a406	10	1	9	0	1	0	USP20	600
C1751_1e278f53f0	10	1	10	0	0	0	OPTN	600
C1752_a872772609	10	1	0	0	10	0	ZNF37BP	600
C1753_363746f05e	10	1	9	0	1	0	WASHC2C	600
C1754_d67b28944f	10	1	10	0	0	0	SGMS1	600
C1755_a85b52a197	10	1	9	0	1	0	GHITM	600
C1756_16f5b236c9	10	1	9	0	1	0	STAMBPL1	600
C1757_5a72550502	10	1	10	0	0	0	SORBS1	600
C1758_1854ee55ac	10	1	10	0	0	0	ZDHHC16	600
C1759_57b3782c9c	10	1	10	0	0	0	ADD3	600
C1760_fd5e528714	10	1	10	0	0	0	CTBP2	600
C1761_6cfbfd420a	10	1	2	0	8	0	TUBGCP2	600
C1762_43c8d847e2	10	2	10	0	0	0	TNNT3	600
C1763_a50df36244	10	2	10	0	0	0	NAP1L4	600
C1764_c3b8e414f7	10	1	10	0	0	0	NAP1L4	600
C1765_63bad5bec5	10	1	9	0	1	0	APBB1	600
C1766_3e3fd0487c	10	1	9	0	1	0	STK33	600
C1767_6388fd006a	10	1	10	0	0	0	DENND2B	600
C1768_aef8992fde	10	1	10	0	0	0	DKK3	600
C1769_bdcb7cb90d	10	1	10	0	0	0	NUCB2	600
C1770_9cd8f0aa90	10	1	10	0	0	0	EHF	600
C1771_f87b897d39	10	1	10	0	0	0	CD44	600
C1772_52280af93c	10	1	10	0	0	0	ESRRA	600
C1773_624d8ae338	10	1	10	0	0	0	PPP2R5B	600
C1774_6b8022a12e	10	1	9	0	1	0	CTSF	600
C1775_f47309a3ac	10	1	1	0	9	0	ACER3	600
C1776_a67b10e6b8	10	1	10	0	0	0	PICALM	600
C1777_2db12deebc	10	1	10	0	0	0	SMCO4	600
C1778_2dfea61977	10	1	10	0	0	0	CCDC82	600
C1779_bb13d37f78	10	1	0	0	10	0	ATM	600
C1780_676274c3bc	10	1	0	0	10	0	LINC02763	600
C1781_6564bdf179	10	1	8	0	2	0	ZBTB16	600
C1782_ad00d8c843	10	1	10	0	0	0	FXYD6	600
C1783_0bfe89381b	10	1	10	0	0	0	HINFP	600
C1784_68ca62baf1	10	1	0	0	10	0	MIR100HG	600
C1785_51a756fb9a	10	1	10	0	0	0	TMEM218	600
C1786_103c84f7e7	10	2	10	0	0	0	ADIPOR2	600
C1787_09dd8ecc0f	10	2	10	0	0	0	CACNA1C	600
C1788_3ed9af210b	10	1	10	0	0	0	A2M	600
C1789_a53cae41c5	10	1	0	0	10	0	PCED1B-AS1	600
C1790_e96404ed0a	10	1	10	0	0	0	ADCY6	600
C1791_c2d14a2145	10	1	10	0	0	0	PRR13	600
C1792_68a07128d3	10	1	10	0	0	0	SMARCC2	600
C1793_2ce93d35f7	10	1	1	0	9	0	STAT2	600
C1794_07dafb1bda	10	1	10	0	0	0	DTX3	600
C1795_ec226c1696	10	1	0	0	10	0	ENSG00000258077	600
C1796_c6ea9448dd	10	1	9	0	1	0	SLC25A3	600
C1797_c38309e450	10	1	10	0	0	0	HVCN1	600
C1798_9705e8fa60	10	1	10	0	0	0	TMEM116	600
C1799_6174f0e3b7	10	1	10	0	0	0	TRAFD1	600
C1800_90a5eb7273	10	1	0	0	10	0	TBX5-AS1	600
C1801_ca20fcacd6	10	1	7	0	3	0	CDK8	600
C1802_42da5cfa9a	10	1	10	0	0	0	MTIF3	600
C1803_5eba6f77d4	10	1	0	0	10	0	SUGT1P3	600
C1804_05f66dd606	10	1	0	0	10	0	TPT1-AS1	600
C1805_87a40da76e	10	1	10	0	0	0	SCEL	600
C1806_e2e1af4aed	10	1	10	0	0	0	SPRY2	600
C1807_f7f995c549	10	1	10	0	0	0	BIVM	600
C1808_3094ee4542	10	1	10	0	0	0	LIG4	600
C1809_65cb7b3afe	10	1	10	0	0	0	TFDP1	600
C1810_213c5a2f1c	10	2	0	0	10	0	DUXAP10;DUXAP8	600
C1811_23724a5816	10	2	0	0	10	0	DUXAP10;DUXAP8	600
C1812_4bd8fb6acc	10	1	10	0	0	0	RNASE9	600
C1813_e7ae4ecc55	10	1	10	0	0	0	AP1G2	600
C1814_cc83040a36	10	2	8	0	2	0	IPO4	600
C1815_d13eb1ec31	10	1	9	0	1	0	PSEN1	600
C1816_ff6b1d54dc	10	1	10	0	0	0	SERPINA4	600
C1817_3884591643	10	1	0	0	10	0	LINC02291	600
C1818_9bd504b99c	10	1	5	0	5	0	MARK3	600
C1819_6a541550b9	10	1	10	0	0	0	AKT1	600
C1820_4609294d9f	10	1	10	0	0	0	BRF1	600
C1821_cbf8edc115	10	1	10	0	0	0	NIPA2	600
C1822_48de85546a	10	1	0	0	10	0	ARHGAP11B-DT	600
C1823_ba75e2bbc5	10	1	6	0	4	0	RASGRP1	600
C1824_58458666c9	10	1	10	0	0	0	BMF	600
C1825_47562684b2	10	1	10	0	0	0	RMDN3	600
C1826_26d8a7d476	10	1	10	0	0	0	RPAP1	600
C1827_698afacdb7	10	1	10	0	0	0	SQOR	600
C1828_bc36fc5d2b	10	1	10	0	0	0	ANXA2	600
C1829_8799203885	10	1	10	0	0	0	SCAMP5	600
C1830_64366cafea	10	1	10	0	0	0	SNUPN	600
C1831_a500f4ba14	10	1	9	0	1	0	TTC23	600
C1832_141f3574b5	10	1	10	0	0	0	CHTF18	600
C1833_808a5758da	10	1	9	0	1	0	TPSAB1	600
C1834_0cff018ac5	10	1	10	0	0	0	CYLD	600
C1835_33e74ae98a	10	1	10	0	0	0	RIPOR1	600
C1836_e2a6d9b129	10	1	3	0	7	0	AARS1	600
C1837_0c57bdf03a	10	1	9	0	1	0	ZNF821	600
C1838_a5f3700e1c	10	1	9	0	1	0	USP10	600
C1839_1d8980305c	10	1	6	0	4	0	IRF8	600
C1840_7af9ab1eef	10	1	9	0	1	0	BANP	600
C1841_f7a702c40f	10	1	10	0	0	0	ENO3	600
C1842_3aca50abd6	10	1	10	0	0	0	CAMTA2	600
C1843_7bcd44a64d	10	1	10	0	0	0	PIMREG	600
C1844_8929df79d5	10	1	0	0	10	0	ENSG00000290977	600
C1845_86f12d5c82	10	2	10	0	0	0	FLII	600
C1846_275119b8be	10	1	0	0	10	0	FAM106A	600
C1847_4736a61994	10	1	0	0	10	0	KRT18P55	600
C1848_9529213ff5	10	1	10	0	0	0	CORO6	600
C1849_87d97daf09	10	1	0	0	10	0	ENSG00000214719	600
C1850_b5b65c4fa6	10	2	10	0	0	0	PCGF2	600
C1851_a614313f13	10	1	10	0	0	0	ORMDL3	600
C1852_d7b6218228	10	1	10	0	0	0	WIPF2	600
C1853_ad51a06a56	10	10	0	0	10	0	U2	600
C1854_6dbd9172ab	10	1	10	0	0	0	HDAC5	600
C1855_b3ff1df8b0	10	1	10	0	0	0	HEXIM2	600
C1856_d0cac0d42f	10	1	10	0	0	0	MAPT	600
C1857_3ef51300ce	10	1	4	0	6	0	NSF	600
C1858_0343a96eed	10	1	1	0	9	0	NPEPPS	600
C1859_55d6be3b28	10	1	0	0	10	0	DDX5	600
C1860_180b94bf30	10	1	9	0	1	0	FDXR	600
C1861_a2d0db201d	10	1	10	0	0	0	ITGB4	600
C1862_0ebab1f4b9	10	2	10	0	0	0	ACTG1	600
C1863_7df2d6e44d	10	1	7	0	3	0	HGS	600
C1864_3f0de2aae6	10	1	10	0	0	0	ENOSF1	600
C1865_bc7dc01e13	10	1	0	0	10	0	LINC01915	600
C1866_1046849b2f	10	1	10	0	0	0	MBD1	600
C1867_b292bad1e6	10	1	4	0	6	0	TCF4	600
C1868_761a625bf4	10	1	0	0	10	0	LINC02582	600
C1869_92a3280151	10	1	10	0	0	0	MISP	600
C1870_bdb8d8ad0b	10	1	8	0	2	0	ARHGAP45	600
C1871_2df8155b0a	10	1	10	0	0	0	EVI5L	600
C1872_306e5a8f24	10	1	10	0	0	0	ZNF266	600
C1873_dff519eaaf	10	1	10	0	0	0	AP1M2	600
C1874_05cffa9314	10	1	10	0	0	0	PRKCSH	600
C1875_43fcb56030	10	1	10	0	0	0	PRKCSH	600
C1876_787ebc6264	10	1	10	0	0	0	CALR	600
C1877_9ee9eaf96a	10	1	10	0	0	0	KXD1	600
C1878_03a95125c0	10	1	10	0	0	0	CRTC1	600
C1879_c75000dbfa	10	1	0	0	10	0	DPY19L3-DT	600
C1880_bc8d522053	10	1	10	0	0	0	ZNF302	600
C1881_c490ee05f0	10	1	10	0	0	0	PAK4	600
C1882_abf073c679	10	1	10	0	0	0	PLD3	600
C1883_24a08d7659	10	1	10	0	0	0	SNRPA	600
C1884_1a35b59ba4	10	1	10	0	0	0	ERCC1	600
C1885_6cb9e48e37	10	1	10	0	0	0	CCDC61	600
C1886_84176641a1	10	1	10	0	0	0	POLD1	600
C1887_f9d81d6c3a	10	1	9	0	1	0	ZNF415	600
C1888_0499463ddb	10	10	10	0	0	0	VSTM1	600
C1889_ecdcc10931	10	10	10	0	0	0	PRPF31	600
C1890_985d43915c	10	9	10	0	0	0	PRPF31	600
C1891_caef9b76bd	10	3	8	0	2	0	TSEN34	600
C1892_958513a8db	10	10	10	0	0	0	RPS9	600
C1893_b768062451	10	9	10	0	0	0	NLRP7	600
C1894_e5ff405c0f	10	1	10	0	0	0	EPN1	600
C1895_304285fe43	10	1	9	0	1	0	SNAP25	600
C1896_6bdcde8dd7	10	1	10	0	0	0	SNAP25	600
C1897_9c462b0997	10	1	0	0	10	0	LINC03125	600
C1898_3d8569e70b	10	1	0	0	10	0	ENSG00000291100	600
C1899_467213bc1f	10	1	10	0	0	0	TPX2	600
C1900_1ec9c9bfbc	10	1	10	0	0	0	AAR2	600
C1901_c2db3152b5	10	1	10	0	0	0	BLCAP	600
C1902_ad6c3e63d0	10	1	0	0	10	0	SNHG17	600
C1903_88a4ce8f87	10	1	10	0	0	0	PKIG	600
C1904_59f69ad975	10	2	9	0	1	0	DBNDD2;SYS1-DBNDD2	600
C1905_e31b260d52	10	1	10	0	0	0	ZMYND8	600
C1906_08850fe8fc	10	3	0	0	10	0	ENSG00000278903;ENSG00000280018;ENSG00000280145	600
C1907_3ff8b5a3bf	10	10	0	0	10	0	ENSG00000273739;ENSG00000273937;ENSG00000274868;ENSG00000275664;ENSG00000276197;ENSG00000276312;ENSG00000277671;ENSG00000278775;ENSG00000288192;ENSG00000288346	600
C1908_845bf607ae	10	10	0	0	10	0	5_8S_rRNA;RNA5-8SN1;RNA5-8SN2;RNA5-8SN3;RNA5-8SN4;RNA5-8SN5	600
C1909_4ff846fc68	10	1	10	0	0	0	BTG3	600
C1910_761f0b9ce1	10	1	0	0	10	0	LINC00320	600
C1911_be89beb284	10	1	10	0	0	0	MX1	600
C1912_11cb447908	10	1	7	0	3	0	TMPRSS2	600
C1913_4f66ab48ab	10	1	8	0	2	0	ABCG1	600
C1914_a9cc0297c0	10	1	8	0	2	0	ITGB2	600
C1915_d4ae04c81d	10	1	10	0	0	0	HIRA	600
C1916_dcf38c88a6	10	1	7	0	3	0	MED15	600
C1917_9a54758b61	10	1	10	0	0	0	AP1B1	600
C1918_e2e661dc31	10	1	8	0	2	0	IL2RB	600
C1919_682e421451	10	1	10	0	0	0	GGA1	600
C1920_00b3ebb57f	10	1	10	0	0	0	CBY1	600
C1921_c729f5b86a	10	1	10	0	0	0	XRCC6	600
C1922_3d545c0b3e	10	1	10	0	0	0	PPARA	600
C1923_b50fd23dad	10	2	10	0	0	0	ASMTL	600
C1924_6f2801a17a	10	1	10	0	0	0	RAI2	600
C1925_9dbab06770	10	1	5	0	5	0	DMD	600
C1926_73bc879599	10	1	9	0	1	0	PORCN	600
C1927_6e35edc455	10	2	10	0	0	0	PQBP1	600
C1928_9211ab805e	10	1	10	0	0	0	WDR45	600
C1929_d7dc720fca	10	1	10	0	0	0	ZNF711	600
C1930_1a2d90eb3e	10	1	10	0	0	0	TCEAL8	600
C1931_3987441b05	10	1	10	0	0	0	TCEAL3	600
C1932_48cf3b1261	10	3	10	0	0	0	MAGEA2;MAGEA2B	600
C1933_31f40aece5	10	1	9	0	1	0	PNCK	600
C1934_afbb01714e	10	1	7	0	3	0	HNRNPH1	600
C1935_2ea68ae642	10	10	10	0	0	0	ENSG00000277251;KIR2DL1;KIR2DL2;KIR2DS2	600
C1936_0d85819a5d	10	10	0	10	0	0	ENSG00000275422;KIR3DP1	600
C1937_0dc5104e02	10	5	10	0	0	0	OR2H1	600
C1938_415a2ea65c	10	5	10	0	0	0	HLA-F	600
C1939_73acf815c9	10	2	2	0	8	0	CYP21A2	600
C1940_85e4f75ecb	10	5	10	0	0	0	COL11A2	600
C1941_92c7d74fe7	10	4	2	0	8	0	ENSG00000285213;ENSG00000285515;VARS2	600
C1942_22566d3cbf	10	2	8	0	2	0	CSNK2B	600
C1943_c96bca1e26	10	1	0	0	10	0	ENSG00000306402	600
C1944_b9a1d613e5	9	1	0	0	9	0	WASH9P	600
C1945_da16dfc0e8	9	2	2	0	7	0	ENSG00000310190;MMP23B	600
C1946_10a4819a16	9	1	9	0	0	0	CTNNBIP1	600
C1947_270c0199ef	9	1	6	0	3	0	PLEKHM2	600
C1948_36d749dac2	9	1	8	0	1	0	ARHGEF10L	600
C1949_9dfd7cb531	9	1	9	0	0	0	TMCO4	600
C1950_cb6ab7633a	9	1	9	0	0	0	HMGCL	600
C1951_5d1b9c2118	9	1	0	0	9	0	MTMR9LP	600
C1952_7d4c4666c7	9	1	9	0	0	0	CAP1	600
C1953_a346030b7b	9	1	9	0	0	0	EXO5	600
C1954_3ce7c9c1fb	9	1	8	0	1	0	SCMH1	600
C1955_66df6e3902	9	1	9	0	0	0	IPO13	600
C1956_c978cf7bfc	9	1	9	0	0	0	MAST2	600
C1957_ee95c246b2	9	1	9	0	0	0	MKNK1	600
C1958_dd24204973	9	1	9	0	0	0	OMA1	600
C1959_7f52b4e74e	9	1	9	0	0	0	USP33	600
C1960_9f23732604	9	1	9	0	0	0	ADGRL2	600
C1961_c9965cda79	9	1	9	0	0	0	LRRC8D	600
C1962_a03735ea7c	9	3	9	0	0	0	AMY1A;AMY1B;AMY1C	600
C1963_882ba9a680	9	1	8	0	1	0	CSDE1	600
C1964_53416a50c5	9	1	9	0	0	0	CSDE1	600
C1965_e5a8f2d61b	9	1	0	0	9	0	ENSG00000291242	600
C1966_0bc72a10c5	9	1	0	0	9	0	LINC00869	600
C1967_84a3431746	9	1	6	0	3	0	VPS45	600
C1968_bbb843da2c	9	1	8	0	1	0	ARNT	600
C1969_5ee12cd99e	9	1	8	0	1	0	CGN	600
C1970_0234500d87	9	1	4	0	5	0	ADAR	600
C1971_92c19838d9	9	1	9	0	0	0	ZBTB7B	600
C1972_138510b758	9	1	8	0	1	0	RUSC1	600
C1973_a801e1bb8d	9	1	7	0	2	0	YY1AP1	600
C1974_1efb6fc475	9	1	2	0	7	0	YY1AP1	600
C1975_1b1edf083a	9	1	9	0	0	0	DAP3	600
C1976_64f7856d77	9	1	9	0	0	0	ARHGEF11	600
C1977_79bcdec84f	9	1	9	0	0	0	DEDD	600
C1978_1dc447481b	9	1	9	0	0	0	DEDD	600
C1979_782bb4bebe	9	1	9	0	0	0	DCAF6	600
C1980_342e10098e	9	1	0	0	9	0	BRINP3-DT	600
C1981_312e503572	9	1	9	0	0	0	CFHR1	600
C1982_e51680ed2b	9	1	9	0	0	0	NEK7	600
C1983_c6e764497b	9	1	9	0	0	0	PLEKHA6	600
C1984_0d919d9531	9	1	9	0	0	0	PIGR	600
C1985_a6bcd07cdf	9	1	8	0	1	0	CD46	600
C1986_e14b6abf14	9	1	9	0	0	0	EPHX1	600
C1987_90ae170140	9	1	9	0	0	0	PSEN2	600
C1988_9b5eb81a34	9	1	9	0	0	0	SIPA1L2	600
C1989_ea5527996e	9	1	9	0	0	0	SIPA1L2	600
C1990_7e28061623	9	1	8	0	1	0	RYR2	600
C1991_5ad7bb6b20	9	1	4	0	5	0	FMN2	600
C1992_4b90ea85ae	9	1	4	0	5	0	RGS7	600
C1993_de1a9cf5c0	9	1	9	0	0	0	PUM2	600
C1994_e637ec6b4b	9	1	9	0	0	0	UBXN2A	600
C1995_ce45f4b9ba	9	1	9	0	0	0	ADCY3	600
